"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"03/14/2021","AQS","550630012","3","7.2","ug/m3 LC","30","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"03/15/2021","AQS","550630012","3","5.5","ug/m3 LC","23","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"03/16/2021","AQS","550630012","3","10.3","ug/m3 LC","43","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"03/17/2021","AQS","550630012","3","10.3","ug/m3 LC","43","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"03/18/2021","AQS","550630012","3","4.1","ug/m3 LC","17","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"03/19/2021","AQS","550630012","3","5","ug/m3 LC","21","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"03/20/2021","AQS","550630012","3","6.5","ug/m3 LC","27","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"03/21/2021","AQS","550630012","3","5.5","ug/m3 LC","23","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"03/22/2021","AQS","550630012","3","8.5","ug/m3 LC","35","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"03/23/2021","AQS","550630012","3","11.5","ug/m3 LC","48","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"03/24/2021","AQS","550630012","3","2.6","ug/m3 LC","11","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"03/25/2021","AQS","550630012","3","3.8","ug/m3 LC","16","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"03/26/2021","AQS","550630012","3","5.2","ug/m3 LC","22","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"03/30/2021","AQS","550630012","3","7.7","ug/m3 LC","32","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"03/31/2021","AQS","550630012","3","5.3","ug/m3 LC","22","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"04/01/2021","AQS","550630012","3","5.7","ug/m3 LC","24","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"04/02/2021","AQS","550630012","3","10.9","ug/m3 LC","45","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"04/03/2021","AQS","550630012","3","19.9","ug/m3 LC","67","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"04/04/2021","AQS","550630012","3","20.4","ug/m3 LC","68","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"04/05/2021","AQS","550630012","3","12.7","ug/m3 LC","52","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"04/06/2021","AQS","550630012","3","10.9","ug/m3 LC","45","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"04/07/2021","AQS","550630012","3","11.2","ug/m3 LC","47","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"04/08/2021","AQS","550630012","3","5.8","ug/m3 LC","24","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"04/09/2021","AQS","550630012","3","4.4","ug/m3 LC","18","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"04/10/2021","AQS","550630012","3","3","ug/m3 LC","13","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"04/11/2021","AQS","550630012","3","2.4","ug/m3 LC","10","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"04/12/2021","AQS","550630012","3","3.8","ug/m3 LC","16","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"04/13/2021","AQS","550630012","3","2.9","ug/m3 LC","12","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"04/14/2021","AQS","550630012","3","3.5","ug/m3 LC","15","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"04/15/2021","AQS","550630012","3","2.6","ug/m3 LC","11","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"04/16/2021","AQS","550630012","3","5.5","ug/m3 LC","23","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"04/17/2021","AQS","550630012","3","6.3","ug/m3 LC","26","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"04/18/2021","AQS","550630012","3","6.4","ug/m3 LC","27","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"04/19/2021","AQS","550630012","3","1.8","ug/m3 LC","8","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"04/20/2021","AQS","550630012","3","4.2","ug/m3 LC","18","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"04/21/2021","AQS","550630012","3","5","ug/m3 LC","21","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"04/22/2021","AQS","550630012","3","9.8","ug/m3 LC","41","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"04/23/2021","AQS","550630012","3","12.3","ug/m3 LC","51","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"04/24/2021","AQS","550630012","3","11.6","ug/m3 LC","48","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"04/25/2021","AQS","550630012","3","4.4","ug/m3 LC","18","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"04/26/2021","AQS","550630012","3","8.2","ug/m3 LC","34","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"04/27/2021","AQS","550630012","3","8.8","ug/m3 LC","37","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"04/28/2021","AQS","550630012","3","10.1","ug/m3 LC","42","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"04/29/2021","AQS","550630012","3","8.2","ug/m3 LC","34","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"04/30/2021","AQS","550630012","3","4.6","ug/m3 LC","19","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"05/01/2021","AQS","550630012","3","7.2","ug/m3 LC","30","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"05/02/2021","AQS","550630012","3","9.2","ug/m3 LC","38","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"05/03/2021","AQS","550630012","3","5.7","ug/m3 LC","24","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"05/04/2021","AQS","550630012","3","2.8","ug/m3 LC","12","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"05/05/2021","AQS","550630012","3","4","ug/m3 LC","17","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"05/06/2021","AQS","550630012","3","6.6","ug/m3 LC","28","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"05/07/2021","AQS","550630012","3","3.4","ug/m3 LC","14","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"05/08/2021","AQS","550630012","3","2.6","ug/m3 LC","11","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"05/09/2021","AQS","550630012","3","5","ug/m3 LC","21","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"05/10/2021","AQS","550630012","3","2.6","ug/m3 LC","11","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"05/11/2021","AQS","550630012","3","2.5","ug/m3 LC","10","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"05/12/2021","AQS","550630012","3","3.7","ug/m3 LC","15","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"05/13/2021","AQS","550630012","3","6.3","ug/m3 LC","26","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"05/14/2021","AQS","550630012","3","5.4","ug/m3 LC","23","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"05/15/2021","AQS","550630012","3","9.1","ug/m3 LC","38","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"05/16/2021","AQS","550630012","3","11.3","ug/m3 LC","47","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"05/17/2021","AQS","550630012","3","9.9","ug/m3 LC","41","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"05/18/2021","AQS","550630012","3","8.2","ug/m3 LC","34","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"05/19/2021","AQS","550630012","3","7.5","ug/m3 LC","31","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"05/20/2021","AQS","550630012","3","8.8","ug/m3 LC","37","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"05/21/2021","AQS","550630012","3","6.9","ug/m3 LC","29","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"05/22/2021","AQS","550630012","3","5.9","ug/m3 LC","25","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"05/23/2021","AQS","550630012","3","4.7","ug/m3 LC","20","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"05/24/2021","AQS","550630012","3","8.3","ug/m3 LC","35","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"05/25/2021","AQS","550630012","3","7.8","ug/m3 LC","33","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"05/26/2021","AQS","550630012","3","4.1","ug/m3 LC","17","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"05/27/2021","AQS","550630012","3","2.5","ug/m3 LC","10","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"05/28/2021","AQS","550630012","3","3.1","ug/m3 LC","13","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"05/29/2021","AQS","550630012","3","5.9","ug/m3 LC","25","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"05/30/2021","AQS","550630012","3","5.5","ug/m3 LC","23","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"05/31/2021","AQS","550630012","3","4.7","ug/m3 LC","20","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"06/01/2021","AQS","550630012","3","4.6","ug/m3 LC","19","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"06/02/2021","AQS","550630012","3","5.3","ug/m3 LC","22","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"06/03/2021","AQS","550630012","3","5.6","ug/m3 LC","23","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"06/04/2021","AQS","550630012","3","6","ug/m3 LC","25","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"06/05/2021","AQS","550630012","3","6.7","ug/m3 LC","28","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"06/06/2021","AQS","550630012","3","7.8","ug/m3 LC","33","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"06/07/2021","AQS","550630012","3","6.2","ug/m3 LC","26","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"06/08/2021","AQS","550630012","3","6","ug/m3 LC","25","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"06/09/2021","AQS","550630012","3","6.4","ug/m3 LC","27","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"06/10/2021","AQS","550630012","3","6.8","ug/m3 LC","28","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"06/11/2021","AQS","550630012","3","5.8","ug/m3 LC","24","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"06/12/2021","AQS","550630012","3","4.6","ug/m3 LC","19","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"06/13/2021","AQS","550630012","3","4.4","ug/m3 LC","18","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"06/14/2021","AQS","550630012","3","4.2","ug/m3 LC","18","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"06/15/2021","AQS","550630012","3","5.5","ug/m3 LC","23","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"06/16/2021","AQS","550630012","3","5.7","ug/m3 LC","24","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"06/17/2021","AQS","550630012","3","7.7","ug/m3 LC","32","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"06/18/2021","AQS","550630012","3","5.5","ug/m3 LC","23","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"06/19/2021","AQS","550630012","3","4.2","ug/m3 LC","18","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"06/20/2021","AQS","550630012","3","4.5","ug/m3 LC","19","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"06/21/2021","AQS","550630012","3","2.2","ug/m3 LC","9","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"06/22/2021","AQS","550630012","3","3","ug/m3 LC","13","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"06/23/2021","AQS","550630012","3","5.9","ug/m3 LC","25","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"06/24/2021","AQS","550630012","3","6.2","ug/m3 LC","26","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"06/25/2021","AQS","550630012","3","8.3","ug/m3 LC","35","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"06/26/2021","AQS","550630012","3","4.5","ug/m3 LC","19","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"06/27/2021","AQS","550630012","3","6.8","ug/m3 LC","28","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"06/28/2021","AQS","550630012","3","6.1","ug/m3 LC","25","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"06/29/2021","AQS","550630012","3","5","ug/m3 LC","21","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"06/30/2021","AQS","550630012","3","7.8","ug/m3 LC","33","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"07/01/2021","AQS","550630012","3","12.5","ug/m3 LC","52","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"07/02/2021","AQS","550630012","3","6.3","ug/m3 LC","26","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"07/03/2021","AQS","550630012","3","7.3","ug/m3 LC","30","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"07/04/2021","AQS","550630012","3","13","ug/m3 LC","53","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"07/05/2021","AQS","550630012","3","12.9","ug/m3 LC","53","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
"07/06/2021","AQS","550630012","3","9.5","ug/m3 LC","40","LACROSSE - DOT BUILDING","1","100.0000","88101","PM2.5 - Local Conditions","29100","La Crosse-Onalaska, WI-MN","55","Wisconsin","063","La Crosse","43.7775","-91.2269"
